ID	CAS_No	Chemical_Name	Chemical_Name_Cirpy	TSCA_Name	VT_KR_NZ_Name	Chemical_Name_Scifinder	Chemical_Name_SMILECAS	Chemical_Name_Reaxys	Chemical_Name_OECD_QSAR	Chemical_Name_Final	Chemical_Name_Final_Source	UVCB_TSCA	UVCB_SciFinder	UVCB_Final	UVCB_Final_Source	UVCB&Polymers	Metals	Organometallics	Polymers	Processes	Mixtures	Biological	InChIKey_Dashboard_all	InChIKey_Cirpy	InChIKey_Dashboard	InChIKey_Reaxys	InChIKey_SMILES	InChIKey_Scifinder	InChIKey_Comparison	InChIKey_Final	InChIKey_Final_Source	InChI_Dashboard	InChI_Scifinder	InChI_Cirpy	InChI_Final	InChI_Final_Source	SMILES_OECD_QSAR	SMILES_Cirpy	SMILES_Pubchem	SMILES_ClassyFire	SMILES_Final	SMILES_Final_Source	Alternate_CAS_No	Deleted_CAS_No	Classyfired	Pigments	Trade_Name	ClassyFired_new	Fluoro	Bromo	Chloro	Iodo	MInChI
103537	39024-96-9		(2R,3S,4R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate; 1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline			5'-Adenylic acid, compd. with 1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline (1:1) (9CI)				5'-Adenylic acid, compd. with 1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline (1:1) (9CI)	SciFinder_repl_Cirpy	0	0	0		0	0	0	0	0	1	0		BAJNONMTXYJRMJ-FIWKVTENSA-N						BAJNONMTXYJRMJ-FIWKVTENSA-N	Cirpy		None	InChI=1S/C20H21NO4.C10H14N5O7P/c1-22-17-6-5-13(10-18(17)23-2)9-16-15-12-20(25-4)19(24-3)11-14(15)7-8-21-16;11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h5-8,10-12H,9H2,1-4H3;2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t;4-,6-,7-,10?/m.1/s1	InChI=1S/C20H21NO4.C10H14N5O7P/c1-22-17-6-5-13(10-18(17)23-2)9-16-15-12-20(25-4)19(24-3)11-14(15)7-8-21-16;11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h5-8,10-12H,9H2,1-4H3;2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t;4-,6-,7-,10?/m.1/s1	Cirpy				Nc1ncnc2n(cnc12)C1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	Nc1ncnc2n(cnc12)C1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	ClassyFire	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C20H21NO4.C10H14N5O7P/c1-22-17-6-5-13(10-18(17)23-2)9-16-15-12-20(25-4)19(24-3)11-14(15)7-8-21-16;11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h5-8,10-12H,9H2,1-4H3;2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t;4-,6-,7-,10?/m.1/s1/n1/1:1vp
222081	93857-23-9								5-oxo-L-proline - 3,5-diamino-N-carbamimidoyl-6-chloropyrazine-2-carboxamide (1:1);5-oxo-L-proline, compound with N-amidino-3,5-diamino-6-chloropyrazinecarboxamide (1:1)	5-oxo-L-proline - 3,5-diamino-N-carbamimidoyl-6-chloropyrazine-2-carboxamide (1:1);5-oxo-L-proline, compound with N-amidino-3,5-diamino-6-chloropyrazinecarboxamide (1:1)	OECD QSAR	0	0	0		0	0	0	0	0	1	0					XALZSUYPAAMHNG-UHFFFAOYSA-N			XALZSUYPAAMHNG-UHFFFAOYSA-N	OECD QSAR						OC(=O)C1CCC(=O)N1.NC(=N)NC(=O)c1nc(Cl)c(N)nc1N			OC(=O)C1CCC(O)=N1.NC(=N)N=C(O)C1=NC(Cl)=C(N)N=C1N	OC(=O)C1CCC(=O)N1.NC(=N)NC(=O)c1nc(Cl)c(N)nc1N	OECD QSAR	0	0	1	0	0	1	0	0	1	0	
157255	68258-70-8	Formic acid, compd. with N,N-dimethylformamide (1:1)		Formic acid, compd. with N,N-dimethylformamide (1:1)					formic acid - N,N-dimethylformamide (1:1);Formic acid, compd. with N,N-dimethylformamide (1:1);formic acid, compound with N,N-dimethylformamide (1:1)	Formic acid, compd. with N,N-dimethylformamide (1:1)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	KGDLQPRAMMDEPD-UHFFFAOYSA-N	KGDLQPRAMMDEPD-UHFFFAOYSA-N			KGDLQPRAMMDEPD-UHFFFAOYSA-N			KGDLQPRAMMDEPD-UHFFFAOYSA-N	Dashboard	InChI=1S/C3H7NO.CH2O2/c1-4(2)3-5;2-1-3/h3H,1-2H3;1H,(H,2,3)		InChI=1S/C3H7NO.CH2O2/c1-4(2)3-5;2-1-3/h3H,1-2H3;1H,(H,2,3)	InChI=1S/C3H7NO.CH2O2/c1-4(2)3-5;2-1-3/h3H,1-2H3;1H,(H,2,3)	Cirpy	OC=O.CN(C)C=O			OC=O.CN(C)C=O	OC=O.CN(C)C=O	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C3H7NO.CH2O2/c1-4(2)3-5;2-1-3/h3H,1-2H3;1H,(H,2,3)/n1/1:1vp
212197	90506-30-2					Phosphoric acid, C10-16-alkyl esters, compds. with morpholine				Phosphoric acid, C10-16-alkyl esters, compds. with morpholine	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
137621	61790-79-2	Fatty acids, palm-oil, sodium salts		Fatty acids, palm-oil, sodium salts	Fatty acids, palm-oil, sodium salts				Fatty acids, palm-oil, sodium salts	Fatty acids, palm-oil, sodium salts	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
160476	68490-68-6					1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 2-methyl-1H-imidazole (1:?)				1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, compd. with 2-methyl-1H-imidazole (1:?)	SciFinder	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
178026	72391-18-5	Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[2-[4-[2-(4-sulfophenyl)diazenyl]phenyl]diazenyl]-, compd. with N,N'-bis(2,4-dimethylphenyl)guanidine (1:4)		Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[2-[4-[2-(4-sulfophenyl)diazenyl]phenyl]diazenyl]-, compd. with N,N'-bis(2,4-dimethylphenyl)guanidine (1:4)					Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[2-[4-[2-(4-sulfophenyl)diazenyl]phenyl]diazenyl]-, compd. with N,N'-bis(2,4-dimethylphenyl)guanidine (1:4)	Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-[2-[4-[2-(4-sulfophenyl)diazenyl]phenyl]diazenyl]-, compd. with N,N'-bis(2,4-dimethylphenyl)guanidine (1:4)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	FSCJWWPPELDWKY-UHFFFAOYSA-N	FSCJWWPPELDWKY-UHFFFAOYSA-N						FSCJWWPPELDWKY-UHFFFAOYSA-N	Dashboard	InChI=1S/C38H28N8O12S4.4C17H21N3/c47-59(48,49)35-19-15-31(16-20-35)41-39-27-7-11-29(12-8-27)43-45-33-5-3-25(37(23-33)61(53,54)55)1-2-26-4-6-34(24-38(26)62(56,57)58)46-44-30-13-9-28(10-14-30)40-42-32-17-21-36(22-18-32)60(50,51)52;4*1-11-5-7-15(13(3)9-11)19-17(18)20-16-8-6-12(2)10-14(16)4/h1-24H,(H,47,48,49)(H,50,51,52)(H,53,54,55)(H,56,57,58);4*5-10H,1-4H3,(H3,18,19,20)			InChI=1S/C38H28N8O12S4.4C17H21N3/c47-59(48,49)35-19-15-31(16-20-35)41-39-27-7-11-29(12-8-27)43-45-33-5-3-25(37(23-33)61(53,54)55)1-2-26-4-6-34(24-38(26)62(56,57)58)46-44-30-13-9-28(10-14-30)40-42-32-17-21-36(22-18-32)60(50,51)52;4*1-11-5-7-15(13(3)9-11)19-17(18)20-16-8-6-12(2)10-14(16)4/h1-24H,(H,47,48,49)(H,50,51,52)(H,53,54,55)(H,56,57,58);4*5-10H,1-4H3,(H3,18,19,20)	Dashboard				CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.OS(=O)(=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S(O)(=O)=O)N=NC2=CC=C(C=C2)N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=C1)S(O)(=O)=O	CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.CC1=CC(C)=C(NC(=N)NC2=C(C)C=C(C)C=C2)C=C1.OS(=O)(=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S(O)(=O)=O)N=NC2=CC=C(C=C2)N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=C1)S(O)(=O)=O	ClassyFire	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C38H28N8O12S4.4C17H21N3/c47-59(48,49)35-19-15-31(16-20-35)41-39-27-7-11-29(12-8-27)43-45-33-5-3-25(37(23-33)61(53,54)55)1-2-26-4-6-34(24-38(26)62(56,57)58)46-44-30-13-9-28(10-14-30)40-42-32-17-21-36(22-18-32)60(50,51)52;4*1-11-5-7-15(13(3)9-11)19-17(18)20-16-8-6-12(2)10-14(16)4/h1-24H,(H,47,48,49)(H,50,51,52)(H,53,54,55)(H,56,57,58);4*5-10H,1-4H3,(H3,18,19,20)/n1/1:4vp
175556	71735-81-4	Ethanone, 1-[methyl-1,5,9(or 2,6,10)-cyclododecatrien-1-yl]-		Ethanone, 1-[methyl-1,5,9(or 2,6,10)-cyclododecatrien-1-yl]-			Ethanone, 1-[methyl-1,5,9(or 2,6,10)-cyclododecatrien-1-yl]-		Ethanone, 1-[methyl-1,5,9(or 2,6,10)-cyclododecatrien-1-yl]-	Ethanone, 1-[methyl-1,5,9(or 2,6,10)-cyclododecatrien-1-yl]-	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	IBCBTMDFULHIOO-UHFFFAOYSA-N							IBCBTMDFULHIOO-UHFFFAOYSA-N	Dashboard	InChI=1S/C15H22O/c1-13-9-5-3-4-6-11-15(14(2)16)12-8-7-10-13/h3-4,10,12H,5-9,11H2,1-2H3		InChI=1S/C15H22O/c1-13-9-5-3-4-6-11-15(14(2)16)12-8-7-10-13/h3-4,10,12H,5-9,11H2,1-2H3/b4-3+,13-10+,15-12-	InChI=1S/C15H22O/c1-13-9-5-3-4-6-11-15(14(2)16)12-8-7-10-13/h3-4,10,12H,5-9,11H2,1-2H3/b4-3+,13-10+,15-12-	Cirpy				CC(=O)C1=CCCC=C(C)CCC=CCC1	CC(=O)C1=CCCC=C(C)CCC=CCC1	ClassyFire	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C15H22O/c1-13-9-5-3-4-6-11-15(14(2)16)12-8-7-10-13/h3-4,10,12H,5-9,11H2,1-2H3/b4-3+,13-10+,15-12-/n1/
29105	128551-34-8	Tin, Bu 2-ethylhexanoate laurate oxo complexes		Tin, Bu 2-ethylhexanoate laurate oxo complexes					Tin, Bu 2-ethylhexanoate laurate oxo complexes	Tin, Bu 2-ethylhexanoate laurate oxo complexes	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
160264	68478-02-4	Gases, petroleum, reforming hydrotreater		Gases (petroleum), reforming hydrotreater	Gases (petroleum), reforming hydrotreater				Gases (petroleum), reforming hydrotreater;Gases(petroleum),reforminghydrotreater,if they contain> 0,1%w/wButadiene;Gases, petroleum, reforming hydrotreater	Gases (petroleum), reforming hydrotreater	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
49823	160336-23-2				Branched alkyl(C=3-36) benzene					Branched alkyl(C=3-36) benzene	VT_KR_NZ	0	0	0		0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
224658	94042-78-1								5-oxo-L-proline - 2-[(1E)-1-(4-methylphenyl)-3-(pyrrolidin-1-yl)prop-1-en-1-yl]pyridine (1:1);5-oxo-L-proline, compound with (E)-2-[3-(1-pyrrolidinyl)-1-(p-tolyl)prop-1-enyl]pyridine (1:1)	5-oxo-L-proline - 2-[(1E)-1-(4-methylphenyl)-3-(pyrrolidin-1-yl)prop-1-en-1-yl]pyridine (1:1);5-oxo-L-proline, compound with (E)-2-[3-(1-pyrrolidinyl)-1-(p-tolyl)prop-1-enyl]pyridine (1:1)	OECD QSAR	0	0	0		0	0	0	0	0	1	0					WPVOVAIIYRLDTK-UHFFFAOYSA-N			WPVOVAIIYRLDTK-UHFFFAOYSA-N	OECD QSAR						OC(=O)C1CCC(=O)N1.Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1			OC(=O)C1CCC(=O)N1.Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1	OC(=O)C1CCC(=O)N1.Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1	OECD QSAR	0	0	1	0	0	1	0	0	0	0	
202673	85566-27-4				Fatty acids, C12-16, Me esters				Fatty acids, C12-16, Me esters;Fatty acids, C8-10, Me esters	Fatty acids, C12-16, Me esters	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
165560	68911-70-6	Amines, N-coco alkyltrimethylenedi-, diglycolates		Amines, N-coco alkyltrimethylenedi-, diglycolates					Amines, N-coco alkyltrimethylenedi-, diglycolates	Amines, N-coco alkyltrimethylenedi-, diglycolates	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
123995	54647-77-7		N-cyclohexylcyclohexanamine; 3-methyl-2-(phenylmethoxycarbonylamino)butanoic acid						N-[(benzyloxy)carbonyl]-L-valine - N-cyclohexylcyclohexanamine (1:1);N-[(benzyloxy)carbonyl]-L-valine, compound with dicyclohexylamine (1:1)	N-[(benzyloxy)carbonyl]-L-valine - N-cyclohexylcyclohexanamine (1:1);N-[(benzyloxy)carbonyl]-L-valine, compound with dicyclohexylamine (1:1)	OECD QSAR	0	0	0		0	0	0	0	0	1	0		DKSXSYBQFIICCS-UHFFFAOYSA-N			DKSXSYBQFIICCS-UHFFFAOYSA-N			DKSXSYBQFIICCS-UHFFFAOYSA-N	Cirpy			InChI=1S/C13H17NO4.C12H23N/c1-9(2)11(12(15)16)14-13(17)18-8-10-6-4-3-5-7-10;1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h3-7,9,11H,8H2,1-2H3,(H,14,17)(H,15,16);11-13H,1-10H2	InChI=1S/C13H17NO4.C12H23N/c1-9(2)11(12(15)16)14-13(17)18-8-10-6-4-3-5-7-10;1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h3-7,9,11H,8H2,1-2H3,(H,14,17)(H,15,16);11-13H,1-10H2	Cirpy	C1CCC(CC1)NC1CCCCC1.CC(C)C(NC(=O)OCc1ccccc1)C(O)=O			C1CCC(CC1)NC1CCCCC1.CC(C)C(NC(=O)OCC1=CC=CC=C1)C(O)=O	C1CCC(CC1)NC1CCCCC1.CC(C)C(NC(=O)OCc1ccccc1)C(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C13H17NO4.C12H23N/c1-9(2)11(12(15)16)14-13(17)18-8-10-6-4-3-5-7-10;1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h3-7,9,11H,8H2,1-2H3,(H,14,17)(H,15,16);11-13H,1-10H2/n1/1:1vp
199548	84989-47-9	Phosphoric acid, octyl ester, compd. with 2-aminoethanol			Phosphoric acid, octyl ester, compd. with 2-aminoethanol				octyl dihydrogen phosphate - 2-aminoethanol (1:1);Phosphoric acid, octyl ester, compd. with 2-aminoethanol	Phosphoric acid, octyl ester, compd. with 2-aminoethanol	Dashboard	0	0	1	From Name	0	0	0	0	0	1	0	PPNDYVIPTVFCQR-UHFFFAOYSA-N	PPNDYVIPTVFCQR-UHFFFAOYSA-N			PPNDYVIPTVFCQR-UHFFFAOYSA-N			PPNDYVIPTVFCQR-UHFFFAOYSA-N	Dashboard	InChI=1S/C8H19O4P.C2H7NO/c1-2-3-4-5-6-7-8-12-13(9,10)11;3-1-2-4/h2-8H2,1H3,(H2,9,10,11);4H,1-3H2			InChI=1S/C8H19O4P.C2H7NO/c1-2-3-4-5-6-7-8-12-13(9,10)11;3-1-2-4/h2-8H2,1H3,(H2,9,10,11);4H,1-3H2	Dashboard	NCCO.CCCCCCCCOP(O)(O)=O			NCCO.CCCCCCCCOP(O)(O)=O	NCCO.CCCCCCCCOP(O)(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C8H19O4P.C2H7NO/c1-2-3-4-5-6-7-8-12-13(9,10)11;3-1-2-4/h2-8H2,1H3,(H2,9,10,11);4H,1-3H2/n1/
19590	12038-62-9	Antimony, compd. with rubidium (1:3)		Antimony, compd. with rubidium (1:3)	Antimony compound with rubidium (1:3)		Antimony, compd. with rubidium (1:3)		Antimony, compd. with rubidium (1:3);antimony, compound with rubidium (1:3)	Antimony, compd. with rubidium (1:3)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	BZWWPLLHVNGLFX-UHFFFAOYSA-N	IOEGCYXFYVZGDD-UHFFFAOYSA-N			IOEGCYXFYVZGDD-UHFFFAOYSA-N			BZWWPLLHVNGLFX-UHFFFAOYSA-N	Dashboard	InChI=1S/3Rb.Sb.6H		InChI=1S/3Rb.Sb/q3*+1;	InChI=1S/3Rb.Sb/q3*+1;	Cirpy	[Rb].[Rb].[Rb].[Sb]			[Rb+].[Rb+].[Rb+].[SbH3]	[Rb].[Rb].[Rb].[Sb]	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/3Rb.Sb/q3*+1;/n1/1:3vp
220550	93685-83-7					Imidazolium compounds, 1-(2-aminoethyl)-4,5-dihydro-3-methyl-2-norcoco alkyl, Me sulfates				Imidazolium compounds, 1-(2-aminoethyl)-4,5-dihydro-3-methyl-2-norcoco alkyl, Me sulfates	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
216164	91745-48-1					Amines, C10-14-branched and linear alkyl-1-[[2-methyl-4-[(2-methylphenyl)azo]phenyl]azo]-2-naphthalenyl			Amines, C10-14-branched and linear alkyl-1-[[2-methyl-4-[(2-methylphenyl)azo]phenyl]azo]-2-naphthalenyl	Amines, C10-14-branched and linear alkyl-1-[[2-methyl-4-[(2-methylphenyl)azo]phenyl]azo]-2-naphthalenyl	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
231997	97489-41-3					Phosphoric acid, hexyl ester, branched and linear, compds. with triethanolamine				Phosphoric acid, hexyl ester, branched and linear, compds. with triethanolamine	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
190102	8003-69-8	C.I. Direct Black 80		2-Naphthalenesulfonic acid, 6-[2-(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)diazenyl]-3-[2-[4-[2-[4-amino-6(or 7)-sulfo-1-naphthalenyl]diazenyl]phenyl]diazenyl]-4-hydroxy-, sodium salt (1:3)	2-Naphthalenesulfonic acid, 6-[(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)azo]-3-[[4-[[4-amino-6(or 7)-sulfo-1-naphthalenyl]azo]phenyl]azo]-4-hydroxy-, trisodium salt		2-Naphthalenesulfonic acid, 6-[(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)azo]-3-[[4-[[4-amino-6(or 7)-sulfo-1-naphthale		2-Naphthalenesulfonic acid, 6-[(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)azo]-3-[[4-[[4-amino-6(or 7)-sulfo-1-naphthalenyl]azo]phenyl]azo]-4-hydroxy-, trisodium salt	2-Naphthalenesulfonic acid, 6-[2-(7-amino-1-hydroxy-3-sulfo-2-naphthalenyl)diazenyl]-3-[2-[4-[2-[4-amino-6(or 7)-sulfo-1-naphthalenyl]diazenyl]phenyl]diazenyl]-4-hydroxy-, sodium salt (1:3)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0		BJVBDNUYJYDYTG-BZUJULCYSA-K			JUMBKZZUENQUFD-UHFFFAOYSA-N			BJVBDNUYJYDYTG-BZUJULCYSA-K	Cirpy			InChI=1S/C36H26N8O11S3.3Na/c37-20-3-1-18-13-31(57(50,51)52)33(35(45)26(18)15-20)44-41-23-4-2-19-14-32(58(53,54)55)34(36(46)27(19)16-23)43-40-22-7-5-21(6-8-22)39-42-30-12-11-29(38)25-10-9-24(17-28(25)30)56(47,48)49;;;/h1-17,40-41H,37-38H2,(H,47,48,49)(H,50,51,52)(H,53,54,55);;;/q;3*+1/p-3/b42-39?,43-34+,44-33+;;;	InChI=1S/C36H26N8O11S3.3Na/c37-20-3-1-18-13-31(57(50,51)52)33(35(45)26(18)15-20)44-41-23-4-2-19-14-32(58(53,54)55)34(36(46)27(19)16-23)43-40-22-7-5-21(6-8-22)39-42-30-12-11-29(38)25-10-9-24(17-28(25)30)56(47,48)49;;;/h1-17,40-41H,37-38H2,(H,47,48,49)(H,50,51,52)(H,53,54,55);;;/q;3*+1/p-3/b42-39?,43-34+,44-33+;;;	Cirpy	Nc1ccc2cc(c(N=Nc3ccc4cc(c(N=Nc5ccc(cc5)N=Nc5ccc(N)c6ccc(cc56)S(O)(=O)=O)c(O)c4c3)S(O)(=O)=O)c(O)c2c1)S(O)(=O)=O			[Na+].[Na+].[Na+].NC1=CC2=C(C=C1)C=C(\C(=N/NC1=CC3=C(C=C1)C=C(\C(=N/NC1=CC=C(C=C1)N=NC1=C4C=C(C=CC4=C(N)C=C1)S([O-])(=O)=O)C3=O)S([O-])(=O)=O)C2=O)S([O-])(=O)=O	Nc1ccc2cc(c(N=Nc3ccc4cc(c(N=Nc5ccc(cc5)N=Nc5ccc(N)c6ccc(cc56)S(O)(=O)=O)c(O)c4c3)S(O)(=O)=O)c(O)c2c1)S(O)(=O)=O	QSAR	0	0	1	1	0	1	0	0	0	0	MInChI=0.00.1S/C36H26N8O11S3.3Na/c37-20-3-1-18-13-31(57(50,51)52)33(35(45)26(18)15-20)44-41-23-4-2-19-14-32(58(53,54)55)34(36(46)27(19)16-23)43-40-22-7-5-21(6-8-22)39-42-30-12-11-29(38)25-10-9-24(17-28(25)30)56(47,48)49;;;/h1-17,40-41H,37-38H2,(H,47,48,49)(H,50,51,52)(H,53,54,55);;;/q;3*+1/p-3/b42-39?,43-34+,44-33+;;;/n1/1:3vp
160357	68479-02-7			1,3-Propanediamine, N1-[3-(decyloxy)propyl]-, branched and linear			1,3-Propanediamine, N-[3-(decyloxy)propyl]-, branched and linear		1,3-Propanediamine, N-[3-(decyloxy)propyl]-, branched and linear;1,3-Propanediamine, N1-[3-(decyloxy)propyl]-, branched and linear	1,3-Propanediamine, N1-[3-(decyloxy)propyl]-, branched and linear	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
214524	91080-54-5					Quaternary ammonium compounds, benzyl-C12-14-alkyldimethyl, salts with 2-(phenylmethyl)phenol				Quaternary ammonium compounds, benzyl-C12-14-alkyldimethyl, salts with 2-(phenylmethyl)phenol	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
190453	8015-80-3				Oils, candlenut				Oils, candlenut	Oils, candlenut	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
233216	97926-12-0					Amides, from diethylenetriamine and fish-oil fatty acids				Amides, from diethylenetriamine and fish-oil fatty acids	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
128552	5716-15-4	Maleic hydrazide diethanolamine		3,6-Pyridazinedione, 1,2-dihydro-, compd. with 2,2'-iminobis[ethanol] (1:1)					1,2-dihydropyridazine-3,6-dione - 2,2'-iminodiethanol (1:1);1,2-dihydropyridazine-3,6-dione, compound with 2,2'-iminodiethanol (1:1);2,2'-Iminobisethanol compd. with 1,2-dihydro-3,6-pyridazinedione (1:1);3,6-Pyridazinedione, 1,2-dihydro-, compd. with 2,2'-iminobis[ethanol] (1:1);MALEIC HYDRAZIDE, DIETHANOLAMINE SALT	3,6-Pyridazinedione, 1,2-dihydro-, compd. with 2,2'-iminobis[ethanol] (1:1)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	JRIDWRXQHJJLPL-UHFFFAOYSA-N	RGKQZJLSGXQWJV-ODZAUARKSA-N	JRIDWRXQHJJLPL-UHFFFAOYSA-N		JRIDWRXQHJJLPL-UHFFFAOYSA-N			JRIDWRXQHJJLPL-UHFFFAOYSA-N	Dashboard	InChI=1S/C4H4N2O2.C4H11NO2/c7-3-1-2-4(8)6-5-3;6-3-1-5-2-4-7/h1-2H,(H,5,7)(H,6,8);5-7H,1-4H2		InChI=1S/C4H4N2O2.C4H11NO2/c7-3-1-2-4(8)6-5-3;6-3-1-5-2-4-7/h1-2H,(H,5,7)(H,6,8);5-7H,1-4H2	InChI=1S/C4H4N2O2.C4H11NO2/c7-3-1-2-4(8)6-5-3;6-3-1-5-2-4-7/h1-2H,(H,5,7)(H,6,8);5-7H,1-4H2	Cirpy	OCCNCCO.O=C1NNC(=O)C=C1			OCCNCCO.O=C1NNC(=O)C=C1	OCCNCCO.O=C1NNC(=O)C=C1	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C4H4N2O2.C4H11NO2/c7-3-1-2-4(8)6-5-3;6-3-1-5-2-4-7/h1-2H,(H,5,7)(H,6,8);5-7H,1-4H2/n1/1:1vp
178472	72624-01-2	Palladium, acetate chloro ethanolamine nitrate complexes		Palladium, acetate chloro ethanolamine nitrate complexes					Palladium, acetate chloro ethanolamine nitrate complexes	Palladium, acetate chloro ethanolamine nitrate complexes	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	1	0	
234769	99328-49-1				1-Naphthalenesulfonic acid, 5-amino-, diazotized, coupled with C.I. Natural Yellow 11, sodium salts					1-Naphthalenesulfonic acid, 5-amino-, diazotized, coupled with C.I. Natural Yellow 11, sodium salts	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	1	0	0	0	0	0	0	
