ID	CAS_No	Chemical_Name	Chemical_Name_Cirpy	TSCA_Name	VT_KR_NZ_Name	Chemical_Name_Scifinder	Chemical_Name_SMILECAS	Chemical_Name_Reaxys	Chemical_Name_OECD_QSAR	Chemical_Name_Final	Chemical_Name_Final_Source	UVCB_TSCA	UVCB_SciFinder	UVCB_Final	UVCB_Final_Source	UVCB&Polymers	Metals	Organometallics	Polymers	Processes	Mixtures	Biological	InChIKey_Dashboard_all	InChIKey_Cirpy	InChIKey_Dashboard	InChIKey_Reaxys	InChIKey_SMILES	InChIKey_Scifinder	InChIKey_Comparison	InChIKey_Final	InChIKey_Final_Source	InChI_Dashboard	InChI_Scifinder	InChI_Cirpy	InChI_Final	InChI_Final_Source	SMILES_OECD_QSAR	SMILES_Cirpy	SMILES_Pubchem	SMILES_ClassyFire	SMILES_Final	SMILES_Final_Source	Alternate_CAS_No	Deleted_CAS_No	Classyfired	Pigments	Trade_Name	ClassyFired_new	Fluoro	Bromo	Chloro	Iodo
203554	85736-59-0	Naphthenic acids, bismuth salts		Naphthenic acids, bismuth salts	Naphthenic acids bismuth salts		Naphthenic acids, bismuth salts		Naphthenic acids, bismuth salts	Naphthenic acids, bismuth salts	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					RSVMFOVKWFLESC-UHFFFAOYSA-L			RSVMFOVKWFLESC-UHFFFAOYSA-L	OECD QSAR						O=C(CC1CCCC1)O[Bi]OC(=O)CC1CCCC1			O=C(CC1CCCC1)O[Bi]OC(=O)CC1CCCC1	O=C(CC1CCCC1)O[Bi]OC(=O)CC1CCCC1	OECD QSAR	0	0	1	0	0	1	0	0	0	0
46613	153965-54-9					Isononanoic acid, mixed esters with 2-ethylhexanoic acid and pentaerythritol				Isononanoic acid, mixed esters with 2-ethylhexanoic acid and pentaerythritol	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
223075	93924-11-9	Alkenes, C24-28 alpha-		Alkenes, C24-28 .alpha.-	Alkenes, (C=24-28) Î±-		Alkenes, C24-28 .alpha.-		Alkenes, C24-28 .alpha.-	Alkenes, C24-28 .alpha.-	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		OMXANELYEWRDAW-UHFFFAOYSA-N			ZDLBWMYNYNATIW-UHFFFAOYSA-N			OMXANELYEWRDAW-UHFFFAOYSA-N	Cirpy			InChI=1S/C26H52/c1-3-5-7-9-11-13-15-17-19-21-23-25-26-24-22-20-18-16-14-12-10-8-6-4-2/h3H,1,4-26H2,2H3	InChI=1S/C26H52/c1-3-5-7-9-11-13-15-17-19-21-23-25-26-24-22-20-18-16-14-12-10-8-6-4-2/h3H,1,4-26H2,2H3	Cirpy	CCCCCCCCCCCCCCCCCCCCCCC=C			CCCCCCCCCCCCCCCCCCCCCCCCC=C	CCCCCCCCCCCCCCCCCCCCCCC=C	QSAR	0	0	1	0	0	1	0	0	0	0
149651	66587-56-2	Alcohols, C7-9								Alcohols, C7-9	Dashboard	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
160106	68476-32-4	Fuel oil, residues-straight-run gas oils, high-sulfur		Fuel oil, residues-straight-run gas oils, high-sulfur	Fuel oil, residues-straight-run gas oils, high-sulfur				Fueloil,residuesstraightrungasoils,highsulfur	Fuel oil, residues-straight-run gas oils, high-sulfur	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
163127	68609-97-2	C12-14-Alkyl glycidyl ether		Oxirane, 2-[(C12-14-alkyloxy)methyl] derivs.	Oxirane, mono[(alkyl(C=12-14)oxy)methyl] derivs.		OXIRANE, MONO((C12-C14-ALKYLOXY)METHYL) DERIVS.		Oxirane, mono[(C12-14-alkyloxy)methyl] derivatives;Oxirane, mono[(C12-14-alkyloxy)methyl] derivs.	Oxirane, 2-[(C12-14-alkyloxy)methyl] derivs.	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0					ZCZCZLVSKGCRTD-UHFFFAOYSA-N			ZCZCZLVSKGCRTD-UHFFFAOYSA-N	OECD QSAR						CCCCCCCCCCCCCOCC1CO1	CCCCCCCCCCCCCOCC1CO1		CCCCCCCCCCCCCOCC1CO1	CCCCCCCCCCCCCOCC1CO1	OECD QSAR	0	0	1	0	0	1	0	0	0	0
199850	85030-08-6	Dodecanedioic acid, compound with 2,2',2''-nitrilotriethanol (1:2)			Dodecanedioic acid compound with 2,2',2''-nitrilotriethanol (1:2)				dodecanedioic acid - 2,2',2''-nitrilotriethanol (1:2);Dodecanedioic acid, compound with 2,2',2''-nitrilotriethanol (1:2)	Dodecanedioic acid, compound with 2,2',2''-nitrilotriethanol (1:2)	Dashboard	0	0	0		0	0	0	0	0	1	0	ONJCEWDYMQEPNH-UHFFFAOYSA-N	ONJCEWDYMQEPNH-UHFFFAOYSA-N			ONJCEWDYMQEPNH-UHFFFAOYSA-N			ONJCEWDYMQEPNH-UHFFFAOYSA-N	Dashboard	InChI=1S/C12H22O4.2C6H15NO3/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16;2*8-4-1-7(2-5-9)3-6-10/h1-10H2,(H,13,14)(H,15,16);2*8-10H,1-6H2			InChI=1S/C12H22O4.2C6H15NO3/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16;2*8-4-1-7(2-5-9)3-6-10/h1-10H2,(H,13,14)(H,15,16);2*8-10H,1-6H2	Dashboard	OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O			OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O	OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0
145795	64742-46-7	Distillates, petroleum, hydrotreated middle		Distillates (petroleum), hydrotreated middle	Distillates (petroleum), hydrotreated middle		Distillates (petroleum), hydrotreated middle	Diesel 2; mixture of; boiling range: 127-415 deg C, aromatic content: 31.3 wt percent, aromatics >4 ring: 0.208 wt percent	Distillates (petroleum), hydrotreated middle;Distillates, petroleum, hydrotreated middle	Distillates (petroleum), hydrotreated middle	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0					YCOZIPAWZNQLMR-UHFFFAOYSA-N			YCOZIPAWZNQLMR-UHFFFAOYSA-N	OECD QSAR						CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCC		CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
163007	68608-66-2	Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide		Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide	Sodium chloroacetate reaction products with 4,5-dihydro -2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide		Acetic acid, chloro-, sodium salt, reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydro		Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide;Acetic acid, chloro-, sodium salt, reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide	Acetic acid, 2-chloro-, sodium salt (1:1), reaction products with 4,5-dihydro-2-undecyl-1H-imidazole-1-ethanol and sodium hydroxide	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	1	0
196354	84144-89-8					Leach residues, molybdenum roasted ore, ammonium				Leach residues, molybdenum roasted ore, ammonium	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
214041	91050-89-4				Fatty acids, (C=8-10), triesters with trimethylolpropane				91050-89-4;Fatty acids, C8-10, triesters with trimethylolpropane	Fatty acids, (C=8-10), triesters with trimethylolpropane	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
40018	1419212-77-3					Amides, mixed C16-18 and C18-unsatd. branched and linear and tall-oil fatty, N,N'-(iminodi-2,1-ethanediyl)bis-, maleated				Amides, mixed C16-18 and C18-unsatd. branched and linear and tall-oil fatty, N,N'-(iminodi-2,1-ethanediyl)bis-, maleated	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
215361	91648-65-6				1,3,4-Thiadiazolidine-2,5-dithione, reaction products with hydrogen peroxide and tert-nonanethiol					1,3,4-Thiadiazolidine-2,5-dithione, reaction products with hydrogen peroxide and tert-nonanethiol	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
47982	156558-98-4					Fatty acids, C6-12, mixed tetraesters with heptanoic acid, pentaerythritol, 3,5,5-trimethylhexanoic acid and valeric acid				Fatty acids, C6-12, mixed tetraesters with heptanoic acid, pentaerythritol, 3,5,5-trimethylhexanoic acid and valeric acid	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
219400	93164-85-3					Amines, C20-22-alkyldimethyl				Amines, C20-22-alkyldimethyl	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
82607	27262-39-1					Butanedioic acid, 2,3-bis(benzoyloxy)-, (2R,3R)-, compd. with (2S)-N-(2,6-dimethylphenyl)-2-piperidinecarboxamide (1:2)				Butanedioic acid, 2,3-bis(benzoyloxy)-, (2R,3R)-, compd. with (2S)-N-(2,6-dimethylphenyl)-2-piperidinecarboxamide (1:2)	SciFinder	0	0	1	From Name	0	0	0	0	0	1	0						InChIKey=CZNXJEWQIPSLGB-GAFBKUOOSA-N		CZNXJEWQIPSLGB-GAFBKUOOSA-N	Scifinder								CC1=C(C(=CC=C1)C)NC(=O)[C@@H]2CCCCN2.CC1=C(C(=CC=C1)C)NC(=O)[C@@H]2CCCCN2.C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O	CC1=CC=CC(C)=C1NC(=O)[C@@H]1CCCCN1.CC1=CC=CC(C)=C1NC(=O)[C@@H]1CCCCN1.OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O	CC1=C(C(=CC=C1)C)NC(=O)[C@@H]2CCCCN2.CC1=C(C(=CC=C1)C)NC(=O)[C@@H]2CCCCN2.C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O	Pubchem	0	0	1	0	0	1	0	0	0	0
145709	64741-57-7	Gas oils, petroleum, heavy vacuum		Gas oils (petroleum), heavy vacuum	Gas oils (petroleum), heavy vacuum		Gas oils (petroleum), heavy vacuum		Gas oils (petroleum), heavy vacuum;Gas oils, petroleum, heavy vacuum	Gas oils (petroleum), heavy vacuum	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					FMMWHPNWAFZXNH-UHFFFAOYSA-N			FMMWHPNWAFZXNH-UHFFFAOYSA-N	OECD QSAR						c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45		C1=CC=C2C(=C1)C=C1C=CC3=C4C(C=CC2=C14)=CC=C3	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	OECD QSAR	0	0	1	0	0	1	0	0	0	0
155843	68140-41-0		2-amino-2-methylpropan-1-ol; (Z)-octadec-9-enoic acid	9-Octadecenoic acid (9Z)-, compd. with 2-amino-2-methyl-1-propanol (1:1)	9-Octadecenoic acid (9Z)-, compd. with 2-amino-2-methyl-1-propanol (1:1)		9-Octadecenoic acid (Z)-, compd. with 2-amino-2-methyl-1-propanol (1:1)		9-Octadecenoic acid (Z)-, compd. with 2-amino-2-methyl-1-propanol (1:1)	9-Octadecenoic acid (9Z)-, compd. with 2-amino-2-methyl-1-propanol (1:1)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0		WCDXNKJYIXSLTE-KVVVOXFISA-N			ZQPPMHVWECSIRJ-UHFFFAOYSA-N			WCDXNKJYIXSLTE-KVVVOXFISA-N	Cirpy			InChI=1S/C18H34O2.C4H11NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;1-4(2,5)3-6/h9-10H,2-8,11-17H2,1H3,(H,19,20);6H,3,5H2,1-2H3/b10-9-;	InChI=1S/C18H34O2.C4H11NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;1-4(2,5)3-6/h9-10H,2-8,11-17H2,1H3,(H,19,20);6H,3,5H2,1-2H3/b10-9-;	Cirpy	CCCCCCCCC=CCCCCCCCC(O)=O			CC(C)(N)CO.CCCCCCCC\C=C/CCCCCCCC(O)=O	CCCCCCCCC=CCCCCCCCC(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0
193231	82640-07-1		disodium; 3-amino-4-methoxybenzenesulfonate; copper; 3-hydroxyphenolate; 4-nitrobenzene-1,3-diamine	Copper, complexes with diazotized 4-nitro-1,3-benzenediamine coupled with diazotized sodium 3-amino-4-methoxybenzenesulfonate (1:1) and resorcinol, sodium salts					Copper, complexes with diazotized 3-amino-4-methoxybenzenesulfonic acid monosodium salt coupled with diazotized 4-nitro-1,3-benzenediamine and resorcinol, sodium salts;Copper, complexes with diazotized 4-nitro-1,3-benzenediamine coupled with diazotized sodium 3-amino-4-methoxybenzenesulfonate (1:1) and resorcinol, sodium salts	Copper, complexes with diazotized 4-nitro-1,3-benzenediamine coupled with diazotized sodium 3-amino-4-methoxybenzenesulfonate (1:1) and resorcinol, sodium salts	US TSCA	0	0	1	US TSCA	0	0	1	0	0	1	0		HJDUSPQCBUUNBC-UHFFFAOYSA-L						HJDUSPQCBUUNBC-UHFFFAOYSA-L	Cirpy			InChI=1S/C7H9NO4S.C6H7N3O2.C6H6O2.Cu.2Na/c1-12-7-3-2-5(4-6(7)8)13(9,10)11;7-4-1-2-6(9(10)11)5(8)3-4;7-5-2-1-3-6(8)4-5;;;/h2-4H,8H2,1H3,(H,9,10,11);1-3H,7-8H2;1-4,7-8H;;;/q;;;;2*+1/p-2	InChI=1S/C7H9NO4S.C6H7N3O2.C6H6O2.Cu.2Na/c1-12-7-3-2-5(4-6(7)8)13(9,10)11;7-4-1-2-6(9(10)11)5(8)3-4;7-5-2-1-3-6(8)4-5;;;/h2-4H,8H2,1H3,(H,9,10,11);1-3H,7-8H2;1-4,7-8H;;;/q;;;;2*+1/p-2	Cirpy				[Na+].[Na+].[Cu].OC1=CC=CC([O-])=C1.NC1=CC(N)=C(C=C1)[N+]([O-])=O.COC1=C(N)C=C(C=C1)S([O-])(=O)=O	[Na+].[Na+].[Cu].OC1=CC=CC([O-])=C1.NC1=CC(N)=C(C=C1)[N+]([O-])=O.COC1=C(N)C=C(C=C1)S([O-])(=O)=O	ClassyFire	0	0	1	0	0	1	0	0	0	0
153890	68002-88-0	(C16-C22)Alkylcarboxylic acid		Fatty acids, C16-22	Fatty acids, (C=16-22)		Fatty acids, C16-22		Fatty acids, C16-22	Fatty acids, C16-22	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		ISYWECDDZWTKFF-UHFFFAOYSA-N			QIQXTHQIDYTFRH-UHFFFAOYSA-N			ISYWECDDZWTKFF-UHFFFAOYSA-N	Cirpy			InChI=1S/C19H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h2-18H2,1H3,(H,20,21)	InChI=1S/C19H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h2-18H2,1H3,(H,20,21)	Cirpy	CCCCCCCCCCCCCCCCCC(O)=O			CCCCCCCCCCCCCCCCCCC(O)=O	CCCCCCCCCCCCCCCCCC(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0
170805	70225-05-7	1,2,4-Benzenetricarboxylic acid, branched tridecyl isodecyl 		1,2,4-Benzenetricarboxylic acid, mixed branched tridecyl and isodecyl esters	1,2,4-Benzenetricarboxylic acid branched tridecyl isodecyl esters		1,2,4-Benzenetricarboxylic acid, mixed branched tridecyl and isodecyl esters		1,2,4-Benzenetricarboxylic acid, branched tridecyl isodecylesters;1,2,4-Benzenetricarboxylic acid, mixed branched tridecyl and isodecyl esters	1,2,4-Benzenetricarboxylic acid, mixed branched tridecyl and isodecyl esters	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0	YNKHAYUWCVQHBA-UHFFFAOYSA-N				WMSOLRJCRUXYJX-UHFFFAOYSA-N			YNKHAYUWCVQHBA-UHFFFAOYSA-N	Dashboard	InChI=1S/C42H72O6/c1-6-7-8-9-10-11-12-13-14-19-24-31-46-40(43)37-29-30-38(41(44)47-32-25-20-15-17-22-27-35(2)3)39(34-37)42(45)48-33-26-21-16-18-23-28-36(4)5/h29-30,34-36H,6-28,31-33H2,1-5H3			InChI=1S/C42H72O6/c1-6-7-8-9-10-11-12-13-14-19-24-31-46-40(43)37-29-30-38(41(44)47-32-25-20-15-17-22-27-35(2)3)39(34-37)42(45)48-33-26-21-16-18-23-28-36(4)5/h29-30,34-36H,6-28,31-33H2,1-5H3	Dashboard	CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OC(C)CCCCCCCC)c(c1)C(=O)OC(C)CCCCCCCC			CCCCCCCCCCCCCOC(=O)C1=CC(C(=O)OCCCCCCCC(C)C)=C(C=C1)C(=O)OCCCCCCCC(C)C	CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OC(C)CCCCCCCC)c(c1)C(=O)OC(C)CCCCCCCC	QSAR	0	0	1	0	0	1	0	0	0	0
190302	8008-31-9			Oils, mandarin	Oils, mandarin		Oils, mandarin		Mandarin oil;Oils, mandarin	Oils, mandarin	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					XMGQYMWWDOXHJM-UHFFFAOYSA-N			XMGQYMWWDOXHJM-UHFFFAOYSA-N	OECD QSAR						CC(=C)C1CCC(C)=CC1	CC(=C)C1CCC(=CC1)C		CC(=C)C1CCC(C)=CC1	CC(=C)C1CCC(C)=CC1	OECD QSAR	0	0	1	0	0	1	0	0	0	0
165994	68919-10-8	Gases, petroleum, straight-run stabilizer off		Gases (petroleum), straight-run stabilizer off	Gases (petroleum), straight-run stabilizer off		Gases (petroleum), straight-run stabilizer off		Gases (petroleum), straight-run stabilizer off;Gases(petroleum),straightrunstabiliseroff,ifthey contain> 0,1% w/wButadiene;Gases, petroleum, straight run stabilizer off;Gases, petroleum, straight-run stabilizer off	Gases (petroleum), straight-run stabilizer off	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					ATUOYWHBWRKTHZ-UHFFFAOYSA-N			ATUOYWHBWRKTHZ-UHFFFAOYSA-N	OECD QSAR						CCC	CCC		CCC	CCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
157025	68227-46-3	2-Ethylhexyl ((3-((2-(dimethylamino)ethoxy)carbonyl)amino)-4-methylphenyl)carbamate, 2-hydroxy-propanoic acid salt		Propanoic acid, 2-hydroxy-, compd. with 2-ethylhexyl N-[3-[[[2-(dimethylamino)ethoxy]carbonyl]amino]-4-methylphenyl]carbamate (1:1)	2-Hydroxypropanoic acid compd. with 3-[2-(dimethylamino)ethyl]-1-(2-ethylhexyl)(4-methyl-1,3-phenylene)bis[carbamate] (1:1)		Propanoic acid, 2-hydroxy-, compd. with 3-[2-(dimethylamino)ethyl] 1-(2-ethylhexyl) (4-methyl-1,3-phenylene)bis[carbama		5-{[(2-ethylhexyl)carbamoyl]oxy}-2-methylphenyl [2-(dimethylamino)ethyl]carbamate (non-preferred name);Propanoic acid, 2-hydroxy-, compd. with 3-[2-(dimethylamino)ethyl] 1-(2-ethylhexyl) (4-methyl-1,3-phenylene)bis[carbamate] (1:1)	Propanoic acid, 2-hydroxy-, compd. with 2-ethylhexyl N-[3-[[[2-(dimethylamino)ethoxy]carbonyl]amino]-4-methylphenyl]carbamate (1:1)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	HYNJGJWCXRMUIG-UHFFFAOYSA-N		HYNJGJWCXRMUIG-UHFFFAOYSA-N		FDGYTWXOPXMQGC-UHFFFAOYSA-N			HYNJGJWCXRMUIG-UHFFFAOYSA-N	Dashboard	InChI=1S/C21H35N3O4.C3H6O3/c1-6-8-9-17(7-2)15-28-20(25)22-18-11-10-16(3)19(14-18)23-21(26)27-13-12-24(4)5;1-2(4)3(5)6/h10-11,14,17H,6-9,12-13,15H2,1-5H3,(H,22,25)(H,23,26);2,4H,1H3,(H,5,6)		InChI=1S/C21H35N3O4.C3H6O3/c1-6-8-9-17(7-2)15-28-20(25)22-18-11-10-16(3)19(14-18)23-21(26)27-13-12-24(4)5;1-2(4)3(5)6/h10-11,14,17H,6-9,12-13,15H2,1-5H3,(H,22,25)(H,23,26);2,4H,1H3,(H,5,6)	InChI=1S/C21H35N3O4.C3H6O3/c1-6-8-9-17(7-2)15-28-20(25)22-18-11-10-16(3)19(14-18)23-21(26)27-13-12-24(4)5;1-2(4)3(5)6/h10-11,14,17H,6-9,12-13,15H2,1-5H3,(H,22,25)(H,23,26);2,4H,1H3,(H,5,6)	Cirpy	CCCCC(CC)CNC(=O)Oc1ccc(C)c(OC(=O)NCCN(C)C)c1			CC(O)C(O)=O.CCCCC(CC)COC(=O)NC1=CC(NC(=O)OCCN(C)C)=C(C)C=C1	CCCCC(CC)CNC(=O)Oc1ccc(C)c(OC(=O)NCCN(C)C)c1	QSAR	0	0	1	0	0	1	0	0	0	0
162387	68585-78-4			Titanate(3-), [P,P-dioctyl diphosphato(2-)-.kappa.O'']bis[P,P-dioctyl diphosphato(2-)-.kappa.O'',.kappa.O''''](2-propanolato)-, hydrogen (1:3), branched and linear	Trihydrogen tris[P,P-dioctyl diphosphato(2-)-O'',O''''](propan-2-olato)titanate(3-), branched and linear; Isopropyl tri(dioctyl pyrophosphato)titannate				Titanate(3-), tris[P,P-dioctyl diphosphato(2-)-O��,O����](2-propanolato)-, trihydrogen, branched and linear;Titanate(3-), tris[P,P-dioctyl diphosphato(2-)-O'',O''''](2-propanolato)-, trihydrogen, branched and linear	Titanate(3-), [P,P-dioctyl diphosphato(2-)-.kappa.O'']bis[P,P-dioctyl diphosphato(2-)-.kappa.O'',.kappa.O''''](2-propanolato)-, hydrogen (1:3), branched and linear	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					UMHKOAYRTRADAT-UHFFFAOYSA-N			UMHKOAYRTRADAT-UHFFFAOYSA-N	OECD QSAR						CCCCCCCCOP(O)(=O)OP(O)(=O)OCCCCCCCC	CCCCCCCCO[P](O)(=O)O[P](O)(=O)OCCCCCCCC		CCCCCCCCOP(O)(=O)OP(O)(=O)OCCCCCCCC	CCCCCCCCOP(O)(=O)OP(O)(=O)OCCCCCCCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
166145	68920-66-1	Alcohols, C16-18 and C18-unsatd., ethoxylated		Alcohols, C16-18 and C18-unsatd., ethoxylated	Unsatd. (C=18) and (C=16-18) ethoxylated alcohols		Alcohols, C16-18 and C18-unsatd., ethoxylated		Alcohols, C16-18 and C18-unsatd., ethoxylated;Alcohols, C16-18 and C18-unsaturated, ethoxylated	Alcohols, C16-18 and C18-unsatd., ethoxylated	US TSCA	0	0	1	US TSCA	0	0	0	1	1	1	0		WBCCOWHDSAVXAO-AATRIKPKSA-N			SWEFXDINXVCCPL-UHFFFAOYSA-N			WBCCOWHDSAVXAO-AATRIKPKSA-N	Cirpy			InChI=1S/C20H40O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-4-2/h5-6H,3-4,7-20H2,1-2H3/b6-5+	InChI=1S/C20H40O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-4-2/h5-6H,3-4,7-20H2,1-2H3/b6-5+	Cirpy	CCC=CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCO			CCOCCCCCCCCCCCCCC\C=C\CC	CCC=CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCO	QSAR	0	0	1	0	0	1	0	0	0	0
76337	249630-78-2				6(or 7)-Ethylideneoctahydro-5,8-methano-2H-1-benzopyran-2-one					6(or 7)-Ethylideneoctahydro-5,8-methano-2H-1-benzopyran-2-one	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
155503	68132-46-7	Fatty acids, tall-oil, compds. with triethanolamine		Fatty acids, tall-oil, compds. with triethanolamine	Fatty acids, tall oil compds. with triethanolamine		Fatty acids, tall-oil, compds. with triethanolamine		Fatty acids, tall-oil, compds. with triethanolamine	Fatty acids, tall-oil, compds. with triethanolamine	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					ICLYJLBTOGPLMC-UHFFFAOYSA-N			ICLYJLBTOGPLMC-UHFFFAOYSA-N	OECD QSAR						OCC[N+H](CCO)CCO.CCCCCCCCC=CCCCCCCCC([O-])=O	CCCCCCCCC=CCCCCCCCC(O)=O.OCCN(CCO)CCO		OCCN(CCO)CCO.CCCCCCCCC=CCCCCCCCC(O)=O	OCC[N+H](CCO)CCO.CCCCCCCCC=CCCCCCCCC([O-])=O	OECD QSAR	0	0	1	0	0	1	0	0	0	0
48528	157707-43-2					Alcohols, C8-18, ethoxylated				Alcohols, C8-18, ethoxylated	SciFinder	0	1	1	SciFinder	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0
145805	64742-56-9	Distillates, petroleum, solvent-dewaxed light paraffinic		Distillates (petroleum), solvent-dewaxed light paraffinic	Distillates (petroleum), solvent-dewaxed light paraffinic		Distillates (petroleum), solvent-dewaxed light paraffinic		Distillates (petroleum), solvent-dewaxed light paraffinic;Distillates, petroleum, solvent dewaxed light paraffinic	Distillates (petroleum), solvent-dewaxed light paraffinic	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0					FMMWHPNWAFZXNH-UHFFFAOYSA-N			FMMWHPNWAFZXNH-UHFFFAOYSA-N	OECD QSAR						c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45		C1=CC=C2C(=C1)C=C1C=CC3=C4C(C=CC2=C14)=CC=C3	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	OECD QSAR	0	0	1	0	0	1	0	0	0	0
174566	71487-01-9	Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites		Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites	Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites		Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites		Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites	Quaternary ammonium compounds, dicoco alkyldimethyl, nitrites	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					BGEWTAMQKQEHCF-UHFFFAOYSA-M			BGEWTAMQKQEHCF-UHFFFAOYSA-M	OECD QSAR						[O-]N=O.CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC	CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[O-]N=O		[O-]N=O.CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC	[O-]N=O.CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
