ID	CAS_No	Chemical_Name	Chemical_Name_Cirpy	TSCA_Name	VT_KR_NZ_Name	Chemical_Name_Scifinder	Chemical_Name_SMILECAS	Chemical_Name_Reaxys	Chemical_Name_OECD_QSAR	Chemical_Name_Final	Chemical_Name_Final_Source	UVCB_TSCA	UVCB_SciFinder	UVCB_Final	UVCB_Final_Source	UVCB&Polymers	Metals	Organometallics	Polymers	Processes	Mixtures	Biological	InChIKey_Dashboard_all	InChIKey_Cirpy	InChIKey_Dashboard	InChIKey_Reaxys	InChIKey_SMILES	InChIKey_Scifinder	InChIKey_Comparison	InChIKey_Final	InChIKey_Final_Source	InChI_Dashboard	InChI_Scifinder	InChI_Cirpy	InChI_Final	InChI_Final_Source	SMILES_OECD_QSAR	SMILES_Cirpy	SMILES_Pubchem	SMILES_ClassyFire	SMILES_Final	SMILES_Final_Source	Alternate_CAS_No	Deleted_CAS_No	Classyfired	Pigments	Trade_Name	ClassyFired_new	Fluoro	Bromo	Chloro	Iodo	MInChI
26383	125328-40-7						Amines, N-canola-oil alkyltrimethylenedi-, dioleates		Amines, N-canola-oil alkyltrimethylenedi-, dioleates	Amines, N-canola-oil alkyltrimethylenedi-, dioleates	SMILECAS	0	0	1	From Name	0	0	0	0	0	1	0					QIJYMNCBEMDMMY-UHFFFAOYSA-N			QIJYMNCBEMDMMY-UHFFFAOYSA-N	OECD QSAR						CCCCCCCC=CCCCCCCCC([O-])=O.CCCCCCCCC=CCCCCCCCC[N+H2]CCC[N+H3].CCCCCCCCC=CCCCCCCCC([O-])=O			CCCCCCCC=CCCCCCCCC([O-])=O.CCCCCCCCC=CCCCCCCCC([O-])=O.CCCCCCCCC=CCCCCCCCC[NH2+]CCC[NH3+]	CCCCCCCC=CCCCCCCCC([O-])=O.CCCCCCCCC=CCCCCCCCC[N+H2]CCC[N+H3].CCCCCCCCC=CCCCCCCCC([O-])=O	OECD QSAR	0	0	1	0	0	1	0	0	0	0	
152653	67892-08-4			Gliomastix murorum					Gliomastix murorum	Gliomastix murorum	US TSCA	0	0	1	US TSCA	0	0	0	0	0	0	0																					0	0	0	0	0	0	0	0	0	0	
231554	97358-82-2					Phosphoric acid, C12-15-branched and linear alkyl esters, compds. with triethanolamine				Phosphoric acid, C12-15-branched and linear alkyl esters, compds. with triethanolamine	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
46702	154099-20-4					2-Propenoic acid, 2-methyl-, dodecyl ester, polymer with methyl 2-methyl-2-propenoate and tridecyl 2-methyl-2-propenoate				2-Propenoic acid, 2-methyl-, dodecyl ester, polymer with methyl 2-methyl-2-propenoate and tridecyl 2-methyl-2-propenoate	SciFinder	0	1	1	SciFinder	0	0	0	1	0	0	0																					0	0	0	0	0	0	0	0	0	0	
4647	103331-90-4					1,3,5-Triazine-2,4,6-triamine, N,N',N''-tris(methoxymethyl)-, N,N',N''-tris[(C9-13-alkyloxy)methyl] derivs.				1,3,5-Triazine-2,4,6-triamine, N,N',N''-tris(methoxymethyl)-, N,N',N''-tris[(C9-13-alkyloxy)methyl] derivs.	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0	
64056	195306-88-8				Carbamic acid, (phosphonomethyl)-, C-(9H-fluoren-9-ylmethyl) ester			N-Fmoc-1-aminomethylphosphonic acid; N-Fmoc-1-aminomethylphosphoric acid; Fmoc-GlyP(OH)-OH; [[[(9-fluorenylmethoxy)carbonyl]amino]methyl]phosphonic acid		Carbamic acid, (phosphonomethyl)-, C-(9H-fluoren-9-ylmethyl) ester	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	0	0				RBBDDRURGRYWKC-UHFFFAOYSA-N				RBBDDRURGRYWKC-UHFFFAOYSA-N	Reaxys							O[P](O)(=O)CNC(=O)OCC1c2ccccc2c3ccccc13		OP(O)(=O)CNC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12	O[P](O)(=O)CNC(=O)OCC1c2ccccc2c3ccccc13	Cirpy	0	0	1	0	0	1	0	0	0	0	
68609	212793-36-7	Amines, dicoco alkyl, reaction products with ditallow alkyl amines and 1-hexadecene-maleic anhydride-polyethylene glycol allyl Me ether-1-tetradecene polymer		Amines, dicoco alkyl, reaction products with ditallow alkyl amines and 1-hexadecene-maleic anhydride-polyethylene glycol allyl Me ether-1-tetradecene polymer					Amines, dicoco alkyl, reaction products with ditallow alkyl amines and 1-hexadecene-maleic anhydride-polyethylene glycol allyl Me ether-1-tetradecene polymer	Amines, dicoco alkyl, reaction products with ditallow alkyl amines and 1-hexadecene-maleic anhydride-polyethylene glycol allyl Me ether-1-tetradecene polymer	US TSCA	0	0	1	US TSCA	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0	
80102	26221-23-8				Benzoic acid, p-hydroxy-, m-chlorophenyl ester, acetate, polyesters					Benzoic acid, p-hydroxy-, m-chlorophenyl ester, acetate, polyesters	VT_KR_NZ	0	0	1	From Name	0	0	0	1	0	1	0																					0	0	0	0	0	0	0	0	1	0	
4155	102980-00-7					Siloxanes and Silicones, Me hydrogen, reaction products with oleyl alc.				Siloxanes and Silicones, Me hydrogen, reaction products with oleyl alc.	SciFinder	0	1	1	SciFinder	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0	
208867	89997-79-5					Clover, Trifolium repens, ext.				Clover, Trifolium repens, ext.	SciFinder	0	1	1	SciFinder	0	0	0	0	0	0	1																					0	0	0	0	0	0	0	0	0	0	
162765	68606-02-0	Fatty acids, vegetable-oil, polymers with acrylonitrile, allyl alc., Me methacrylate and styrene		Fatty acids, vegetable-oil, polymers with acrylonitrile, allyl alc., Me methacrylate and styrene	Fatty acids, vegetable-oil, polymers with acrylonitrile, allyl alc., Me methacrylate and styrene				Fatty acids, vegetable-oil, polymers with acrylonitrile, allyl alc., Me methacrylate and styrene	Fatty acids, vegetable-oil, polymers with acrylonitrile, allyl alc., Me methacrylate and styrene	US TSCA	0	0	1	US TSCA	0	0	0	1	0	1	0																					0	0	0	0	0	0	0	0	0	0	
160991	68515-71-9			Ethanol, 2,2'-iminobis-, N-[3-(C8-12-alkyloxy)propyl] derivs.					Ethanol, 2,2'-iminobis-, N-[3-(C8-12-alkyloxy)propyl] derivs.	Ethanol, 2,2'-iminobis-, N-[3-(C8-12-alkyloxy)propyl] derivs.	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0	
976	100403-16-5					Aromatic hydrocarbons, chloro, toluene chlorination byproducts				Aromatic hydrocarbons, chloro, toluene chlorination byproducts	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	1	0	
155174	68122-68-9	Soybean oil, polymer with diethylene glycol, dipentaerythritol, pentaerythritol and phthalic anhydride		Soybean oil, polymer with diethylene glycol, dipentaerythritol, pentaerythritol and phthalic anhydride	Soybean oil polymer with diethylene glycol, dipentaerythritol, pentaerythritol and phthalic anhydride				Soybean oil, polymer with diethylene glycol, dipentaerythritol, pentaerythritol and phthalic anhydride	Soybean oil, polymer with diethylene glycol, dipentaerythritol, pentaerythritol and phthalic anhydride	US TSCA	0	0	1	US TSCA	0	0	0	1	0	0	1																					0	0	0	0	0	0	0	0	0	0	
229365	95193-80-9					Ethene, chlorinated, distn. lights				Ethene, chlorinated, distn. lights	SciFinder	0	1	1	SciFinder	0	0	0	0	1	0	0																					0	0	0	0	0	0	0	0	1	0	
20697	121212-39-3	2-Propenoic acid, ethyl ester, polymer with diethenylbenzene, 2-ethenylpyridine and methyl 2-propenoate, reaction products with N1-(3-aminopropyl)-N1-methyl-1,3-propanediamine and N1,N1-dimethyl-1,3-propanediamine		2-Propenoic acid, ethyl ester, polymer with diethenylbenzene, 2-ethenylpyridine and methyl 2-propenoate, reaction products with N1-(3-aminopropyl)-N1-methyl-1,3-propanediamine and N1,N1-dimethyl-1,3-propanediamine					2-Propenoic acid, ethyl ester, polymer with diethenylbenzene, 2-ethenylpyridine and methyl 2-propenoate, reaction products with N-(3-aminopropyl)-N-methyl-1,3-propanediamine and N,N-dimethyl-1,3-propanediamine;2-Propenoic acid, ethyl ester, polymer with diethenylbenzene, 2-ethenylpyridine and methyl 2-propenoate, reaction products with N1-(3-aminopropyl)-N1-methyl-1,3-propanediamine and N1,N1-dimethyl-1,3-propanediamine	2-Propenoic acid, ethyl ester, polymer with diethenylbenzene, 2-ethenylpyridine and methyl 2-propenoate, reaction products with N1-(3-aminopropyl)-N1-methyl-1,3-propanediamine and N1,N1-dimethyl-1,3-propanediamine	US TSCA	0	0	1	US TSCA	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0	
215990	91723-42-1					Helianthemum canadense, ext.				Helianthemum canadense, ext.	SciFinder	0	1	1	SciFinder	0	0	0	0	0	0	1																					0	0	0	0	0	0	0	0	0	0	
184265	75444-69-8	(C16-22)-Alkyldimethylamine		Amines, C16-22-alkyldimethyl	Amines, alkyl (C=16-22) dimethyl		Amines, C16-22-alkyldimethyl		Amines, C16-22-alkyldimethyl	Amines, C16-22-alkyldimethyl	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		NHLUVTZJQOJKCC-UHFFFAOYSA-N			NAPSCFZYZVSQHF-UHFFFAOYSA-N			NHLUVTZJQOJKCC-UHFFFAOYSA-N	Cirpy			InChI=1S/C18H39N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)3/h4-18H2,1-3H3	InChI=1S/C18H39N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)3/h4-18H2,1-3H3	Cirpy	CCCCCCCCCCCCCCCCCCN(C)C			CCCCCCCCCCCCCCCCN(C)C	CCCCCCCCCCCCCCCCCCN(C)C	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C18H39N/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)3/h4-18H2,1-3H3/n1/
3307	102242-50-2				Alcohols, (C=12-24)-unsatd., distn. Residues					Alcohols, (C=12-24)-unsatd., distn. Residues	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0	
209478	90045-88-8					Ipomoea orizabensis, ext.				Ipomoea orizabensis, ext.	SciFinder	0	1	1	SciFinder	0	0	0	0	0	0	1																					0	0	0	0	0	0	0	0	0	0	
181676	73905-20-1					Pexalyn A 500 (9CI)				Pexalyn A 500 (9CI)	SciFinder	0	1	1	SciFinder	0	0	0	0	0	0	0																					0	0	0	0	0	0	0	0	0	0	
74895	242812-79-9					Poly(oxy-1,2-ethanediyl), α-hydro-ω-hydroxy-, reaction products with aluminum chloride hydroxide (AlCl(OH)2)				Poly(oxy-1,2-ethanediyl), α-hydro-ω-hydroxy-, reaction products with aluminum chloride hydroxide (AlCl(OH)2)	SciFinder	0	1	1	SciFinder	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0	
157683	68309-76-2	Soybean oil, polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane		Soybean oil, polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane	Soybean oil polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane				Soybean oil, polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane	Soybean oil, polymer with glycerol, isophthalic acid, terephthalic acid and trimethylolpropane	US TSCA	0	0	1	US TSCA	0	0	0	1	0	0	1																					0	0	0	0	0	0	0	0	0	0	
173917	71243-88-4	Platinate(2-), tetrachloro-, hydrogen (1:2), (SP-4-1)-, reaction products with low-boiling heptene hydroformylation products mercaptoacetates		Platinate(2-), tetrachloro-, hydrogen (1:2), (SP-4-1)-, reaction products with low-boiling heptene hydroformylation products mercaptoacetates					Platinate(2-), tetrachloro-, hydrogen (1:2), (SP-4-1)-, reaction products with low-boiling heptene hydroformylation products mercaptoacetates	Platinate(2-), tetrachloro-, hydrogen (1:2), (SP-4-1)-, reaction products with low-boiling heptene hydroformylation products mercaptoacetates	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	1	0	
231420	97281-45-3				Phosphatidylcholines, egg, hydrogenated					Phosphatidylcholines, egg, hydrogenated	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	0	1																					0	0	0	0	0	0	0	0	0	0	
220872	93763-86-1				Schiff bases, alkyl(C=12-18)idene Me					Schiff bases, alkyl(C=12-18)idene Me	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
151196	67674-12-8	Residual oils (petroleum), oxidized, compds. with triethanolamine		Residual oils (petroleum), oxidized, compds. with triethanolamine					Residual oils (petroleum), oxidized, compds. with triethanolamine	Residual oils (petroleum), oxidized, compds. with triethanolamine	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0	
35395	1353091-50-5					Iron oxide (Fe2O3), mixed with silica, calcined				Iron oxide (Fe2O3), mixed with silica, calcined	SciFinder	0	1	1	SciFinder	0	1	0	0	1	0	0																					0	0	0	0	0	0	0	0	0	0	
37612	138009-59-3	Rubber, natural, epoxidized		Rubber, natural, epoxidized	Natural rubber, epoxidized				Rubber, natural, epoxidized	Rubber, natural, epoxidized	US TSCA	0	0	1	US TSCA	0	0	0	1	1	0	0																					0	0	0	0	0	0	0	0	0	0	
166102	68920-22-9	Fatty acids, C8-10, triesters with trimethylolethane		Fatty acids, C8-10, triesters with trimethylolethane	Fatty acids, (C=8-10), triesters with trimethylolethane				Fatty acids, C8-10, triesters with trimethylolethane	Fatty acids, C8-10, triesters with trimethylolethane	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
188429	78456-92-5					Polyrane (9CI)				Polyrane (9CI)	SciFinder	0	1	1	SciFinder	0	0	0	0	0	0	0																					0	0	0	0	0	0	0	0	0	0	
3762	1027088-83-0					2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl ester, polymer with rel-(1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl 2-methyl-2-propenoate				2-Propenoic acid, 2-methyl-, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl ester, polymer with rel-(1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl 2-methyl-2-propenoate	SciFinder	0	1	1	SciFinder	0	0	0	1	0	0	0																					0	0	0	0	0	0	1	0	0	0	
117451	515844-98-1			Sulfurous acid, sodium salt (1:1), polymer with 5-amino-1,3,3-trimethylcyclohexanemethanamine, 2-butene-1,4-diol, 1,6-diisocyanatohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, 2-methyloxirane and 2-methyloxirane polymer with oxirane ether with 1,2,3-propanetriol (3:1), polyethylene-polypropylene glycol mono-Bu ether-blocked					Sulfurous acid, sodium salt (1:1), polymer with 5-amino-1,3,3-trimethylcyclohexanemethanamine, 2-butene-1,4-diol, 1,6-diisocyanatohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, 2-methyloxirane and 2-methyloxirane polymer with oxirane ether with 1,2,3-propanetriol (3:1), polyethylene-polypropylene glycol mono-Bu ether-blocked	Sulfurous acid, sodium salt (1:1), polymer with 5-amino-1,3,3-trimethylcyclohexanemethanamine, 2-butene-1,4-diol, 1,6-diisocyanatohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane, 2-methyloxirane and 2-methyloxirane polymer with oxirane ether with 1,2,3-propanetriol (3:1), polyethylene-polypropylene glycol mono-Bu ether-blocked	US TSCA	0	0	1	US TSCA	0	0	0	1	0	0	0																					0	0	0	0	0	0	0	0	0	0	
16943	118106-10-8					Dodecanedioic acid, polymer with 11-aminoundecanoic acid, nonanedioic acid and piperazine				Dodecanedioic acid, polymer with 11-aminoundecanoic acid, nonanedioic acid and piperazine	SciFinder	0	1	1	SciFinder	0	0	0	1	0	0	0																					0	0	0	0	0	0	0	0	0	0	
218187	92457-01-7				Gardenia jasminoides, ext.				Gardenia jasminoides, ext.;Gardenia jasminoides, extract	Gardenia jasminoides, ext.	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	0	1																					0	0	0	0	0	0	0	0	0	0	
124715	550365-42-9				(Z)-Dimethyl 2-butenedioate polymer with ethenyl acetate, ethenyl neononanoate and 3-methylbutyl tris(1-methylethyl)silyl (2Z)-2-butenedioate					(Z)-Dimethyl 2-butenedioate polymer with ethenyl acetate, ethenyl neononanoate and 3-methylbutyl tris(1-methylethyl)silyl (2Z)-2-butenedioate	VT_KR_NZ	0	0	1	From Name	0	0	0	1	0	0	0																					0	0	0	0	0	0	0	0	0	0	
5325	103818-78-6					Benzenamine, 4-[(4-aminophenyl)(4-imino-2,5-cyclohexadien-1-ylidene)methyl]-2-methyl-, monohydrochloride, reaction products with aniline				Benzenamine, 4-[(4-aminophenyl)(4-imino-2,5-cyclohexadien-1-ylidene)methyl]-2-methyl-, monohydrochloride, reaction products with aniline	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0	
1533	100801-70-5				Plastics, wastes, pyrolyzed, pitch residue fraction					Plastics, wastes, pyrolyzed, pitch residue fraction	VT_KR_NZ	0	0	1	From Name	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0	
59010	1802295-96-0					2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with 2-methylenebutanedioic acid, 2-propenamide and 2-propenoic acid				2-Propen-1-aminium, N,N-dimethyl-N-2-propen-1-yl-, chloride (1:1), polymer with 2-methylenebutanedioic acid, 2-propenamide and 2-propenoic acid	SciFinder	0	1	1	SciFinder	0	0	0	1	0	0	0																					0	0	0	0	0	0	0	0	0	0	
178346	725232-63-3					2-Propenoic acid, 2-methyl-, methyl ester, polymer with butyl 2-propenoate, ethenylbenzene, 2-hydroxyethyl 2-propenoate and 2-propenoic acid, compd. with 2-(dimethylamino)ethanol				2-Propenoic acid, 2-methyl-, methyl ester, polymer with butyl 2-propenoate, ethenylbenzene, 2-hydroxyethyl 2-propenoate and 2-propenoic acid, compd. with 2-(dimethylamino)ethanol	SciFinder	0	1	1	SciFinder	0	0	0	1	0	1	0																					0	0	0	0	0	0	0	0	0	0	
231403	97281-28-2					Fatty acids, olive-oil, C8-15-alkyl esters				Fatty acids, olive-oil, C8-15-alkyl esters	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
